longitude,latitude,property_type,room_type,price,minimum_nights,availability_30,availability_60,number_of_reviews,review_scores_rating,neighbourhood,bedrooms,bathrooms
-122.44278,37.7774,Apartment,Entire home/apt,$850.00,3,11,32,24,98,Western Addition/NOPA,4,2
-122.42008,37.76321,Apartment,Entire home/apt,$200.00,30,8,14,168,92,Mission District,2,1.5
-122.3971,37.77816,Apartment,Entire home/apt,$195.00,30,0,0,2,90,SoMa,2,1
-122.44404,37.77109,House,Entire home/apt,$450.00,2,5,33,27,99,Haight-Ashbury,2,1
-122.462,37.73716,House,Private room,$150.00,2,5,28,34,97,Balboa Terrace,1,1
-122.47437,37.75795,Guest suite,Entire home/apt,$175.00,2,3,11,110,99,Inner Sunset,1,1
-122.42008,37.7692,Apartment,Entire home/apt,$269.00,3,0,0,4,100,Mission District,2,1
-122.40695,37.80335,Apartment,Entire home/apt,$332.00,30,30,49,0,NA,Telegraph Hill,2,2
-122.42377,37.7711,Apartment,Private room,$56.00,30,0,0,1,100,Mission District,1,5
-122.40652,37.79099,Boutique hotel,Private room,$350.00,2,30,55,5,100,Chinatown,0,1
-122.44326,37.77206,House,Entire home/apt,"$1,800.00",30,30,60,16,95,Haight-Ashbury,5,1.5
-122.42843,37.74868,Guest suite,Entire home/apt,$250.00,6,0,0,44,100,Noe Valley,2,1
-122.40609,37.79125,Boutique hotel,Private room,$350.00,2,30,56,3,93,Chinatown,0,1
-122.40617,37.79155,Boutique hotel,Private room,$350.00,2,30,56,1,100,Chinatown,0,1
-122.40647,37.79167,Boutique hotel,Private room,$350.00,2,30,55,0,NA,Chinatown,0,1
-122.40597,37.7908,Boutique hotel,Private room,$350.00,2,30,56,2,80,Chinatown,0,1
-122.40645,37.79085,Boutique hotel,Private room,$350.00,2,30,55,1,100,Chinatown,0,1
-122.46188,37.73665,House,Private room,$171.00,2,0,0,2,100,Balboa Terrace,2,1.5
-122.40647,37.7916,Boutique hotel,Private room,$350.00,2,30,55,0,NA,Chinatown,0,1
-122.40643,37.79112,Boutique hotel,Private room,$350.00,2,30,57,4,100,Chinatown,0,1
-122.46877,37.7785,Apartment,Private room,$60.00,31,0,0,0,NA,Richmond District,1,1
-122.44081,37.8041,Apartment,Entire home/apt,$389.00,2,11,25,33,97,Marina,2,1
-122.41336,37.77577,Apartment,Entire home/apt,$190.00,30,28,58,3,80,SoMa,3,2
-122.4454,37.74895,Apartment,Entire home/apt,$192.00,30,0,0,2,90,Twin Peaks,3,2.5
-122.44546,37.7483,Apartment,Entire home/apt,$147.00,30,0,0,3,80,Twin Peaks,2,1.5
-122.40249,37.77411,Guest suite,Entire home/apt,$169.00,30,30,60,20,92,SoMa,1,1
-122.4447,37.7476,Apartment,Entire home/apt,$62.00,30,18,21,4,60,Twin Peaks,0,1
-122.39746,37.76386,Apartment,Entire home/apt,$241.00,30,0,0,0,NA,Potrero Hill,2,2
-122.42555,37.75993,House,Entire home/apt,"$1,080.00",2,9,14,11,100,Mission District,6,2
-122.42033,37.76378,Guest suite,Entire home/apt,$185.00,1,3,14,157,95,Mission District,1,1
-122.43067,37.71737,Guest suite,Entire home/apt,$75.00,3,1,4,84,99,Excelsior,1,1
-122.45004,37.71079,Condominium,Private room,$55.00,30,19,19,13,92,Crocker Amazon,1,2
-122.38775,37.73092,House,Entire home/apt,$200.00,3,0,0,9,98,Bayview,3,1
-122.42675,37.75664,House,Entire home/apt,$348.00,5,0,0,15,99,Mission District,3,2
-122.39005,37.78801,Condominium,Private room,$105.00,30,0,0,0,NA,South Beach,1,1
-122.44933,37.71048,Condominium,Private room,$45.00,30,0,0,12,98,Crocker Amazon,1,2
-122.38426,37.73089,Guest suite,Entire home/apt,$125.00,3,4,21,103,97,Bayview,1,1
-122.44308,37.78697,Apartment,Entire home/apt,$140.00,30,0,0,16,100,Western Addition/NOPA,1,1
-122.44868,37.76915,Apartment,Private room,$150.00,2,26,31,40,99,Haight-Ashbury,1,1
-122.40762,37.77775,Condominium,Private room,$180.00,3,0,6,8,100,SoMa,1,1
-122.46133,37.77556,Guest suite,Private room,$120.00,4,0,1,45,97,Richmond District,1,1
-122.42743,37.74071,Guest suite,Entire home/apt,$136.00,3,11,19,77,99,Noe Valley,1,1
-122.43568,37.75567,Condominium,Entire home/apt,$175.00,30,0,3,37,95,The Castro,2,1
-122.38720000000000,37.73095,House,Private room,$58.00,1,0,0,7,97,Bayview,1,1
-122.38712,37.73567,Apartment,Entire home/apt,$78.00,2,8,25,222,95,Bayview,1,1
-122.40614,37.7447,House,Entire home/apt,$175.00,30,0,0,45,94,Bernal Heights,3,1.5
-122.42091,37.7422,Guest suite,Private room,$100.00,3,8,23,69,94,Bernal Heights,1,1
-122.49899,37.7583,Guest suite,Entire home/apt,$98.00,2,1,18,193,99,Outer Sunset,1,1
-122.43388,37.71732,House,Private room,$60.00,2,0,0,16,100,Excelsior,2,1
-122.43428,37.76516,Guest suite,Entire home/apt,$189.00,2,1,1,155,99,Duboce Triangle,1,1
-122.47425,37.7503,House,Private room,$68.00,1,11,21,161,98,Inner Sunset,1,1
-122.47577,37.75987,Guest suite,Private room,$170.00,5,14,32,22,99,Inner Sunset,1,1
-122.4253,37.7781,Condominium,Entire home/apt,$295.00,6,0,0,18,100,Western Addition/NOPA,2,1
-122.44457,37.78342,Apartment,Entire home/apt,$195.00,3,0,10,55,99,Western Addition/NOPA,1,1
-122.40733,37.79167,Apartment,Entire home/apt,$145.00,30,28,58,0,NA,Nob Hill,1,1
-122.43336,37.7529,House,Entire home/apt,$400.00,4,0,0,7,97,Noe Valley,2,1.5
-122.41713,37.79608,Apartment,Entire home/apt,$108.00,30,23,53,8,98,Nob Hill,1,1
-122.43648,37.76086,Condominium,Entire home/apt,$400.00,2,1,3,35,99,The Castro,2,1
-122.44377,37.80205,Condominium,Entire home/apt,$250.00,30,29,59,1,80,Marina,2,2
-122.4448,37.80362,Condominium,Entire home/apt,$250.00,30,0,0,0,NA,Marina,2,2
-122.37186,37.72723,Townhouse,Private room,$99.00,30,29,59,6,100,Bayview,1,1
-122.42039,37.78607,Apartment,Entire home/apt,$101.00,30,0,21,2,80,Downtown,0,1
-122.41698,37.78918,Apartment,Entire home/apt,$123.00,30,22,52,2,90,Downtown,0,1
-122.41511,37.78988,Apartment,Entire home/apt,$153.00,30,0,0,1,100,Nob Hill,1,1
-122.42922,37.76225,Apartment,Entire home/apt,$10.00,30,30,60,1,100,The Castro,0,1
-122.42135,37.79613,Apartment,Entire home/apt,$234.00,30,0,0,55,97,Russian Hill,1,1
-122.40065,37.75481,Guest suite,Entire home/apt,$150.00,30,0,0,17,93,Potrero Hill,1,1
-122.41572,37.80394,Apartment,Entire home/apt,$220.00,30,29,59,0,NA,Russian Hill,1,1
-122.41695,37.75567,Guest suite,Entire home/apt,$200.00,2,7,21,195,98,Mission District,2,1
-122.43911,37.7325,House,Private room,$101.00,30,0,0,23,98,Sunnyside,1,1
-122.43815,37.75016,Townhouse,Entire home/apt,$945.00,4,9,13,20,100,Noe Valley,4,3
-122.43729,37.75589,House,Entire home/apt,$345.00,4,0,0,15,93,The Castro,2,1
-122.44526,37.78896,Guest suite,Entire home/apt,$195.00,2,7,29,142,99,Pacific Heights,1,1
-122.47393,37.74816,House,Private room,$76.00,1,19,42,155,98,Parkside,1,1
-122.47544,37.74866,House,Private room,$85.00,1,13,32,162,99,Inner Sunset,1,1
-122.47385,37.75824,House,Entire home/apt,$200.00,30,30,60,23,100,Inner Sunset,2,1
-122.42016,37.80074,Guest suite,Entire home/apt,$110.00,30,5,30,58,99,Russian Hill,0,1
-122.50116,37.74326,House,Entire home/apt,$200.00,2,7,7,112,88,Outer Sunset,2,1
-122.46125,37.73736,Guest suite,Entire home/apt,$225.00,4,0,0,50,92,Sunnyside,1,1
-122.48655,37.78013,Apartment,Entire home/apt,$145.00,31,12,42,5,84,Richmond District,2,1
-122.39086,37.78618,Apartment,Entire home/apt,$195.00,30,23,53,22,99,South Beach,0,1
-122.47391,37.75004,House,Private room,$95.00,1,6,14,142,98,Inner Sunset,1,1
-122.45107,37.76922,Hostel,Hotel room,$90.00,2,0,0,60,96,Haight-Ashbury,1,5
-122.4236,37.72381,House,Entire home/apt,$100.00,2,3,3,13,98,Excelsior,3,1.5
-122.41943,37.7598,Condominium,Entire home/apt,$230.00,4,0,4,9,100,Mission District,2,1
-122.39439,37.73436,Castle,Private room,$145.00,1,28,31,41,95,Bayview,1,2.5
-122.44044,37.73219,House,Private room,$100.00,30,17,47,73,98,Sunnyside,1,1
-122.47618,37.75861,Guest suite,Entire home/apt,$125.00,5,14,32,85,99,Inner Sunset,1,1
-122.50796,37.75918,House,Entire home/apt,$179.00,2,10,10,9,96,Outer Sunset,0,1
-122.48255,37.73204,House,Private room,$108.00,2,27,47,39,98,Lakeshore,1,1
-122.39515,37.7351,House,Entire home/apt,$195.00,30,29,59,4,100,Bayview,3,1
-122.47429,37.74272,Apartment,Private room,$70.00,30,30,60,6,93,Parkside,1,1
-122.39063,37.78722,Condominium,Entire home/apt,$248.00,60,29,59,0,NA,South Beach,2,2
-122.47591,37.74327,Apartment,Private room,$65.00,30,26,56,4,100,Parkside,1,1
-122.4075,37.75082,Apartment,Private room,$77.00,5,0,17,42,98,Mission District,1,1
-122.40955,37.75539,Townhouse,Entire home/apt,$250.00,2,0,0,15,96,Mission District,2,1
-122.4287,37.79588,Apartment,Entire home/apt,$595.00,30,28,58,35,99,Pacific Heights,3,2.5
-122.4081,37.79252,Apartment,Entire home/apt,$100.00,30,6,6,11,100,Chinatown,1,1
-122.48384,37.76196,Apartment,Private room,$290.00,30,11,41,44,93,Outer Sunset,1,1
-122.40765,37.77619,Apartment,Entire home/apt,$96.00,30,2,29,4,100,SoMa,1,1
-122.48214,37.76383,House,Entire home/apt,$60.00,30,4,4,14,97,Outer Sunset,1,1
-122.48596,37.76257,House,Entire home/apt,$500.00,2,2,2,20,96,Outer Sunset,3,2
-122.4462,37.77522,Condominium,Entire home/apt,$100.00,3,0,0,16,100,Western Addition/NOPA,2,1.5
-122.47613,37.74732,House,Private room,$80.00,1,23,53,132,96,Parkside,1,2
-122.41998,37.8029,Apartment,Entire home/apt,$137.00,30,12,42,2,100,Russian Hill,1,1
-122.44918,37.78972,House,Entire home/apt,"$1,800.00",3,0,0,2,100,Presidio Heights,5,3.5
-122.43039,37.77649,Apartment,Entire home/apt,$600.00,3,0,9,27,97,Alamo Square,2,2
-122.42263,37.74886,Bed and breakfast,Hotel room,$125.00,2,10,31,135,99,Noe Valley,1,1
-122.42321,37.77623,Townhouse,Private room,$250.00,2,0,0,38,98,Hayes Valley,2,1
-122.42324,37.73275,Apartment,Entire home/apt,$195.00,3,6,21,54,99,Bernal Heights,1,1
-122.43258,37.74417,House,Private room,$112.00,2,11,39,119,99,Noe Valley,1,1.5
-122.39103,37.79004,Condominium,Private room,$199.00,30,30,60,0,NA,South Beach,1,1
-122.48418,37.74197,House,Private room,$76.00,2,0,0,79,98,Outer Sunset,1,1.5
-122.41494,37.75787,Condominium,Entire home/apt,$217.00,30,5,35,4,95,Mission District,2,1
-122.43211,37.7639,House,Private room,$150.00,2,14,31,111,98,The Castro,0,1
-122.49016,37.77497,Apartment,Private room,$99.00,2,0,0,88,96,Richmond District,1,1.5
-122.42657,37.77417,Apartment,Entire home/apt,$300.00,3,0,0,12,98,Hayes Valley,2,1
-122.44017,37.77496,Townhouse,Entire home/apt,$990.00,3,18,41,22,99,Western Addition/NOPA,3,2.5
-122.40717,37.75683,House,Entire home/apt,$450.00,5,0,0,6,100,Mission District,2,1.5
-122.44228,37.79224,House,Entire home/apt,$199.00,2,4,4,96,100,Pacific Heights,1,1
-122.43748,37.75275,House,Private room,$85.00,30,0,0,0,NA,Noe Valley,3,1
-122.39241,37.73447,Castle,Private room,$140.00,1,28,31,56,95,Bayview,1,2.5
-122.41288,37.75238,Guesthouse,Entire home/apt,$50.00,30,17,17,98,95,Mission District,1,1
-122.43452,37.76637,Apartment,Entire home/apt,$389.00,4,15,37,9,98,Duboce Triangle,2,2
-122.41634,37.74602,Guest suite,Entire home/apt,$145.00,2,0,0,187,99,Bernal Heights,1,1
-122.40683,37.75212,Apartment,Entire home/apt,$175.00,30,0,0,1,100,Mission District,2,1
-122.42583,37.73034,Apartment,Entire home/apt,$135.00,3,5,20,137,98,Excelsior,0,1
-122.40855,37.77901,Condominium,Entire home/apt,$121.00,30,0,0,3,87,SoMa,1,1.5
-122.4528,37.76472,Apartment,Private room,$89.00,32,30,60,0,NA,Cole Valley,1,3.5
-122.40923,37.78108,Aparthotel,Private room,$50.00,30,30,60,0,NA,SoMa,1,8
-122.46951,37.77437,Condominium,Entire home/apt,$485.00,5,0,0,2,100,Richmond District,3,3
-122.40962,37.78243,Aparthotel,Private room,$65.00,30,30,60,3,70,SoMa,1,8
-122.46378,37.77376,House,Private room,$169.00,1,11,35,177,92,Richmond District,2,1
-122.38876,37.73506,Serviced apartment,Entire home/apt,$189.00,3,12,38,85,97,Bayview,1,1
-122.47407,37.74464,Apartment,Private room,$65.00,30,0,2,1,100,Inner Sunset,1,1
-122.48403,37.76186,Apartment,Private room,$85.00,30,0,24,52,98,Outer Sunset,1,1
-122.39779,37.73555,House,Private room,$70.00,30,23,53,0,NA,Bayview,1,1
-122.39613,37.76193,House,Private room,$120.00,30,12,42,25,97,Potrero Hill,1,2
-122.45838,37.73821,House,Private room,$200.00,4,26,45,5,100,Sunnyside,1,1
-122.45008,37.71873,Guest suite,Entire home/apt,$175.00,3,11,37,107,96,Ingleside,2,1
-122.43386,37.74865,Guest suite,Entire home/apt,$250.00,30,0,10,8,100,Noe Valley,2,1
-122.40755,37.79232,Apartment,Entire home/apt,$136.00,30,28,58,2,100,Nob Hill,1,1
-122.45329,37.76994,Condominium,Entire home/apt,$80.00,7,0,0,10,100,Haight-Ashbury,2,1
-122.45651,37.72885,House,Entire home/apt,$349.00,2,29,55,25,94,Balboa Terrace,3,2
-122.41427,37.78584,Apartment,Private room,$79.00,2,4,15,64,92,Tenderloin,1,1
-122.41453,37.77827,Apartment,Entire home/apt,$173.00,30,0,0,0,NA,SoMa,1,1
-122.47154,37.77409,Condominium,Entire home/apt,$275.00,3,0,0,44,99,Richmond District,2,1
-122.40888,37.78193,Loft,Entire home/apt,$250.00,30,0,0,1,NA,SoMa,2,1
-122.48957,37.74478,House,Entire home/apt,$225.00,1,25,53,80,93,Outer Sunset,3,2
-122.42429,37.80156,Condominium,Entire home/apt,$235.00,60,29,59,0,NA,Russian Hill,2,1.5
-122.48502,37.74025,House,Private room,$75.00,2,20,39,3,80,Outer Sunset,1,1.5
-122.48549,37.74108,House,Private room,$75.00,2,0,0,3,93,Outer Sunset,1,1.5
-122.48337,37.74108,House,Entire home/apt,$390.00,2,0,0,46,95,Outer Sunset,3,2
-122.41903,37.73601,House,Entire home/apt,$400.00,4,0,0,2,100,Bernal Heights,3,2
-122.4182,37.76158,Apartment,Entire home/apt,$109.00,30,0,0,8,94,Mission District,1,1
-122.42694,37.73467,House,Entire home/apt,$200.00,30,0,0,1,60,Bernal Heights,3,1.5
-122.43681,37.7947,Apartment,Entire home/apt,"$1,100.00",30,24,54,3,100,Pacific Heights,3,2.5
-122.43245,37.74748,Apartment,Private room,$99.00,2,23,53,82,100,Noe Valley,1,1
-122.41717,37.73,House,Entire home/apt,$134.00,2,0,0,2,100,Portola,2,1
-122.38915,37.71888,House,Private room,$71.00,2,17,47,65,97,Bayview,0,1
-122.41064,37.78143,Hotel,Private room,$60.00,30,11,41,3,80,SoMa,1,8
-122.41394,37.78604,Hostel,Private room,$70.00,1,25,41,33,74,Tenderloin,0,8
-122.41107,37.74679,House,Private room,$105.00,4,0,0,35,99,Bernal Heights,1,1
-122.48137,37.75359,Apartment,Entire home/apt,$180.00,3,3,3,58,99,Outer Sunset,2,1
-122.44819,37.77723,House,Private room,$82.00,30,0,26,30,96,Richmond District,1,1.5
-122.44017,37.75707,Condominium,Private room,$85.00,2,27,50,92,98,The Castro,1,1
-122.41066,37.78873,Hotel,Private room,$235.00,1,23,46,30,98,Downtown,0,1
-122.41153,37.78881,Hotel,Private room,$235.00,1,19,38,37,98,Downtown,0,1
-122.43043,37.75829,House,Entire home/apt,$259.00,3,2,9,96,100,The Castro,2,1.5
-122.432,37.74985,House,Private room,$85.00,2,5,13,80,98,Noe Valley,1,1
-122.42738,37.75368,Apartment,Entire home/apt,$169.00,30,18,48,26,97,Noe Valley,2,1
-122.42716,37.72116,Guest suite,Entire home/apt,$135.00,3,21,33,28,97,Excelsior,0,1
-122.42595,37.74673,House,Private room,$65.00,2,6,17,50,99,Noe Valley,1,1
-122.42732,37.77379,Apartment,Private room,$100.00,2,23,39,64,99,Hayes Valley,1,1
-122.42048,37.74515,Apartment,Entire home/apt,$175.00,4,0,0,18,96,Bernal Heights,1,1
-122.47255,37.74715,House,Entire home/apt,$140.00,6,0,0,9,96,Inner Sunset,2,1
-122.39821,37.77739,Apartment,Entire home/apt,$164.00,30,15,45,1,100,SoMa,1,2
-122.49393,37.77367,Apartment,Entire home/apt,$350.00,2,0,0,6,96,Richmond District,3,2
-122.48718,37.73117,House,Private room,$58.00,30,30,60,3,87,Lakeshore,1,1
-122.4068,37.79011,Serviced apartment,Hotel room,$75.00,2,0,0,20,98,Union Square,0,1
-122.48936,37.73255,House,Private room,$45.00,30,12,42,4,100,Lakeshore,1,1
-122.4327,37.79629,House,Private room,$200.00,2,12,38,113,99,Pacific Heights,1,1
-122.45254,37.719,Apartment,Private room,$110.00,1,3,12,215,100,Ingleside,1,1
-122.417,37.79146,Apartment,Entire home/apt,$450.00,30,16,16,98,97,Nob Hill,4,3.5
-122.3889,37.73522,House,Entire home/apt,$300.00,4,0,0,3,100,Bayview,2,1
-122.44063,37.72326,House,Private room,$90.00,30,0,0,41,98,Mission Terrace,1,1
-122.43943,37.72467,House,Private room,$80.00,30,0,0,91,98,Mission Terrace,1,1
-122.43823,37.72151,Apartment,Entire home/apt,$280.00,3,0,12,32,100,Mission Terrace,2,1
-122.49156,37.72865,Apartment,Private room,$69.00,1,15,29,93,93,Lakeshore,1,1
-122.40607,37.80176,Apartment,Entire home/apt,$450.00,30,30,60,3,100,Telegraph Hill,2,1
-122.47669,37.75661,House,Private room,$65.00,2,4,21,170,100,Outer Sunset,1,2
-122.44412,37.79936,Apartment,Entire home/apt,$335.00,2,9,34,62,99,Marina,1,1
-122.47759,37.75574,House,Private room,$75.00,2,7,22,118,99,Outer Sunset,1,2
-122.44396,37.77873,Apartment,Entire home/apt,$165.00,2,5,8,125,99,Western Addition/NOPA,1,1
-122.43933,37.79044,Apartment,Entire home/apt,$140.00,30,28,58,21,97,Pacific Heights,0,1
-122.39967,37.75469,Apartment,Private room,$70.00,2,2,12,200,99,Potrero Hill,1,2
-122.41137,37.75228,Apartment,Private room,$89.00,1,0,0,130,99,Mission District,1,2
-122.41809,37.79663,Apartment,Private room,$149.00,30,30,60,6,97,Russian Hill,1,1.5
-122.41396,37.73864,House,Entire home/apt,$140.00,3,0,0,4,100,Bernal Heights,2,1
-122.48012,37.7635,House,Private room,$75.00,30,1,12,115,97,Outer Sunset,1,1
-122.49213,37.73049,Guesthouse,Entire home/apt,$150.00,1,7,15,69,92,Lakeshore,2,2
-122.47725,37.76422,Apartment,Private room,$57.00,30,0,0,3,100,Outer Sunset,1,1
-122.41545,37.80073,Townhouse,Entire home/apt,$264.00,30,30,60,0,NA,Russian Hill,2,2
-122.44141,37.78009,House,Entire home/apt,$149.00,30,4,34,35,97,Western Addition/NOPA,2,1
-122.44731,37.77863,Apartment,Entire home/apt,$40.00,3,19,45,69,99,Richmond District,1,1
-122.39686,37.75385,Guest suite,Entire home/apt,$150.00,30,0,0,0,NA,Potrero Hill,2,1
-122.47647,37.7817,Apartment,Private room,$99.00,30,29,59,2,100,Richmond District,1,1
-122.46423,37.70875,Guest suite,Entire home/apt,$39.00,2,0,0,55,92,Crocker Amazon,1,1
-122.47502,37.74868,House,Private room,$95.00,1,24,54,191,98,Parkside,1,2
-122.40903,37.72071,Guest suite,Entire home/apt,$65.00,1,11,33,161,99,Portola,1,1
-122.41067,37.79543,House,Entire home/apt,$325.00,1,0,0,54,98,Nob Hill,1,1
-122.41697,37.75422,Apartment,Entire home/apt,$600.00,2,2,2,9,100,Mission District,3,2
-122.43883,37.789,Apartment,Entire home/apt,$175.00,7,0,0,5,100,Pacific Heights,1,1
-122.43024,37.7613,Apartment,Entire home/apt,$375.00,30,0,0,0,NA,The Castro,3,2
-122.42202,37.75554,Apartment,Entire home/apt,$125.00,7,0,4,16,94,Mission District,0,1
-122.41038,37.75194,Apartment,Entire home/apt,$120.00,4,0,1,8,97,Mission District,3,1
-122.45211,37.74313,House,Entire home/apt,$150.00,2,8,28,142,99,Sunnyside,1,1
-122.4475,37.73271,House,Entire home/apt,$250.00,30,25,51,53,98,Sunnyside,2,1
-122.4876,37.73112,House,Private room,$60.00,30,30,60,1,100,Lakeshore,1,1
-122.40962,37.78126,Hostel,Private room,$65.00,30,12,42,7,80,SoMa,1,8
-122.50391,37.74489,Bungalow,Entire home/apt,$300.00,30,0,0,0,NA,Outer Sunset,3,1
-122.41655,37.77322,House,Shared room,$37.00,180,30,60,1,80,SoMa,1,3
-122.41771,37.77246,House,Shared room,$32.00,60,30,60,1,NA,SoMa,1,3
-122.48914,37.78312,House,Entire home/apt,$450.00,3,0,5,9,98,Richmond District,3,2.5
-122.41114,37.78962,Condominium,Entire home/apt,$150.00,1,0,5,50,96,Downtown,1,1
-122.47747,37.76286,Apartment,Private room,$49.00,30,30,60,2,60,Outer Sunset,1,0
-122.47712,37.76299,Apartment,Private room,$58.00,30,0,0,8,100,Outer Sunset,1,1
-122.47937,37.76499,House,Private room,$85.00,30,3,12,100,96,Outer Sunset,1,1
-122.41854,37.79859,Condominium,Entire home/apt,$214.00,90,23,53,0,NA,Russian Hill,1,1
-122.44198,37.72516,House,Private room,$67.00,30,0,0,4,80,Mission Terrace,1,1
-122.41213,37.78845,Condominium,Shared room,$65.00,1,0,0,109,97,Downtown,1,1
-122.47018,37.77743,House,Private room,$150.00,5,0,0,13,95,Richmond District,1,1
-122.43584,37.75989,Condominium,Entire home/apt,$162.00,30,13,43,8,100,The Castro,2,1.5
-122.408,37.79291,Apartment,Entire home/apt,$105.00,30,1,19,5,100,Chinatown,0,1
-122.43266,37.77121,Condominium,Entire home/apt,$650.00,3,0,0,5,100,Hayes Valley,2,1.5
-122.39104,37.71876,House,Private room,$101.00,1,26,56,74,96,Bayview,1,1
-122.41814,37.79443,Apartment,Entire home/apt,$143.00,30,0,12,6,97,Nob Hill,2,1
-122.42451,37.77693,Guest suite,Entire home/apt,$348.00,1,17,40,89,100,Hayes Valley,1,1
-122.4723,37.73859,House,Entire home/apt,$410.00,3,0,0,1,100,Parkside,3,3
-122.41351,37.73882,House,Entire home/apt,$300.00,3,0,0,13,97,Bernal Heights,3,2.5
-122.48868,37.78648,House,Entire home/apt,$450.00,30,23,53,14,97,Richmond District,4,3.5
-122.42639,37.75984,Townhouse,Entire home/apt,$325.00,3,0,16,17,98,Mission District,3,1
-122.40685,37.79084,Boutique hotel,Private room,$250.00,2,0,0,4,95,Chinatown,1,1
-122.4051,37.79611,Apartment,Entire home/apt,$140.00,30,30,60,1,80,Chinatown,1,1
-122.43626,37.7975,House,Private room,$129.00,1,2,2,134,97,Cow Hollow,1,1
-122.46975,37.7792,Apartment,Entire home/apt,$90.00,30,0,0,46,92,Richmond District,1,1
-122.4308,37.79005,Apartment,Entire home/apt,$150.00,31,0,0,27,98,Pacific Heights,1,1
-122.4871,37.73325,House,Private room,$50.00,30,29,59,4,73,Lakeshore,1,1
-122.42482,37.79305,Condominium,Entire home/apt,$150.00,1000,0,0,5,96,Pacific Heights,1,1
-122.42014,37.78431,Boutique hotel,Private room,$150.00,2,0,0,78,95,Tenderloin,1,1
-122.40625,37.79098,Hotel,Private room,$700.00,4,0,0,4,93,Chinatown,0,1
-122.41492,37.7843,Apartment,Entire home/apt,$89.00,30,5,9,3,93,Tenderloin,0,1
